p:N_excitatory,p:additional_freq,p:initial_freq,p:input_steps,p:learning_rate,p:refrac_e,p:refrac_i,p:rest_steps,p:tau_e2e,p:tau_e2i,p:tau_excitatory,p:tau_i2e,p:tau_i2i,p:tau_inhibitory,p:tau_post_trace,p:tau_pre_trace,p:tau_theta,p:theta_delta,p:theta_init,p:w_ee_colsum,p:w_ei,p:w_ie_over_ei,objective,job_id,m:timestamp_submit,m:timestamp_gather
86,12.357870377678866,20.678302370619548,0.22752530823730355,0.23238099777682275,0.049487304200504324,0.00013919042021342965,0.08005964305057238,7.136980647124134e-05,0.02802095985269671,0.07958255986226706,0.00011243619660802965,0.0020692206630852734,0.0003480447961243114,0.1799714862015088,0.1667991228446984,1443.0282849940422,2.927790275160335e-06,0.26166677517877623,27.615676685791644,105.61824642794035,10.375253491726456,0.06550154875643228,167,4127.210527181625,6842.779432296753
155,29.849035895089056,26.677264856726346,0.34984038412591484,0.08593994854520047,0.00034934980567917896,0.0002689000161529005,0.03650809302960477,9.342359775114246e-05,7.033450611014478e-05,0.9427246328412956,0.0006418957240989593,7.255809821810435e-05,0.009480731104666315,0.13801930196893336,0.0007443551433293035,1965.4400282169202,0.0005679787787270449,0.05932339393278698,19.951370778861733,208.58631315044042,0.7540281417004867,0.06803388527182737,131,1396.514076948166,6972.88618183136
285,9.39522171132361,17.65386667412597,0.09140312608477687,0.008436314597961658,0.1278594077373734,0.00032151835865814883,0.09183542699720636,0.0066036735219353925,0.028071816969483573,0.010936614414987873,0.0002296309645127518,0.0011536992380318364,0.0005392872753366344,0.07707972704389048,0.3521919898704796,2404.6595641858967,1.8045584876685901e-06,0.3495289474577844,18.546012094348164,0.3531963334033328,48.94597753610847,0.03621217265444471,158,3130.7655217647552,7247.261260986328
386,13.684417491946014,20.270608990517825,0.2904995394031955,0.0003510975965751191,0.0009163568461356369,0.013805446186498954,0.051215152454740245,8.73501191697474e-05,0.00885693639833011,0.14628361851295346,0.04365206649172081,0.00020744912277873394,0.0003818933053461618,0.19289986944962567,0.0051988833796967745,7743.458138451542,0.0005571684679954966,0.03136087603885915,15.76923727162637,13.529993066827888,0.1263981072453385,0.057991946977686754,111,641.6955103874207,7290.413341999054
81,13.306212200634578,42.08266234334617,0.13330092659060594,0.000780403174553185,0.0938232268796584,0.009898660791841155,0.14909002806315738,0.0013734585850765208,0.01653719328365174,0.07443996480505669,0.03510112148633011,0.004045776360713739,0.2577159824427025,0.003226106121422052,0.3409282242863297,9398.247997443588,8.111655873556902e-05,0.009686740210282067,18.70547601401084,0.4294026312391101,0.08977867867077416,0.06550154875643228,185,7291.298437833786,7391.911320924759
133,28.543615540828192,51.533709414314664,0.08827210459155663,0.0014785612167886818,0.14913445061606023,0.038524811955888916,0.07802987610057932,0.011234738177234816,0.024280681955784054,0.05623558877481131,0.003218466500648169,0.001976942344041501,0.09518810819896806,0.00159866171587517,0.024766806480011568,6201.885325621341,4.786338429227179e-05,0.1977040082406371,20.091040723962323,0.3609830419348105,0.8180102167664409,0.2479515521805615,159,3163.8610684871674,7497.761248350143
231,24.02132704917493,38.93579135936223,0.13040059921740055,0.0003340147188483888,0.024613663453432504,0.0002500772150934057,0.09844610673931989,4.414107201345933e-05,0.022743242556027363,0.0033990440080854585,0.02368461845662885,0.007217542675415921,0.15173027444698448,0.001378379447317015,0.15560875709906624,3303.931517376709,0.00042692515516037693,0.09889903055553712,23.804408529729916,0.3563643898086521,12.057736655642705,0.2557070168773238,177,5659.443548679352,8152.547238349915
369,30.833190915100747,36.39814351278952,0.14998746958167888,0.0007062026807265136,0.0048314534593939746,0.0003718056381126426,0.08535848740092003,0.0002683541436164964,0.02997517561469008,0.176334477856966,9.2611281248619e-05,0.0015397104033875548,0.012672647400868601,0.001476151755800483,0.0008237075075896613,416.8391726655053,0.00036812885600322263,0.0011764240866928254,21.12085227111523,0.5101634166788134,12.82675715708991,0.038578905933551705,188,8153.543789863586,8458.939779996872
297,16.251270945129956,18.20318162521,0.07054703485372812,0.0004185918743955521,0.0008401376417458882,0.004064252378970106,0.13621222030112334,0.017210541341380795,0.024345789759581286,0.028916289093651563,0.00038887004154455196,0.0001336887802129103,0.004286999377398097,0.0007260741888349,0.012371357572947531,2353.2310183250866,9.850968817400034e-05,0.13626284683031464,16.12491744059847,0.5215715819860264,0.49633739782091,0.2839966563652008,186,7392.8997547626495,8777.2224547863
176,7.747452839126229,25.644106513267953,0.2898043217422005,0.055602166116075574,0.12676812552887498,0.01013904374817,0.08169962464735063,0.0004818553654578962,0.02510437367365946,0.0036194930504170205,0.00017916525167215107,0.0006592277254994439,0.011222666677445634,0.0008439596660018431,0.012700244036791694,952.5340142426453,0.00044783689809842984,0.483105363023915,29.145964421848785,128.2606092802103,0.3045951415127502,0.14266750356873156,182,6843.7473928928375,9033.836244821548
284,27.975951360670386,41.85928616248426,0.17645879386631022,0.1298229566340898,0.094855163963146,0.002000033017794645,0.07119693463960534,0.0011160389566176306,0.029969820759688886,0.03185005588159978,0.009295589332996517,0.008982664340570093,0.0005414544542317062,0.0016554351019293684,0.005394106298711847,1188.5782948990689,0.0002890743652329018,0.14206326465489444,25.6175289466718,57.068357970146096,0.11329004581727858,0.11633856484638239,183,6973.908871173859,9515.21419620514
110,7.01997379079763,40.78186759724535,0.2402675381912916,0.000479887502218544,0.14815258243609827,0.00855751922270515,0.040326962731542085,0.00013706877196507464,0.022990737129445476,0.03840147603431777,0.0003492683052976064,0.0005809379134962453,0.0004082047486059211,0.00786830401591333,0.1341444193404273,1223.455533184816,4.079587840000745e-06,0.24156059425315754,19.41417558783944,236.56812238937138,3.513659828132402,0.09963287134352969,181,6828.47273182869,9519.13090467453
323,20.225943099185223,19.456593283169514,0.15123414412189617,0.0004905131307520532,0.007378900702477677,0.0013388904493788286,0.03918989460425103,0.028498046348618505,0.012428637249500826,0.00991178353843282,0.0001760957317436457,0.027521158569977375,0.00040239503396565396,0.0013338337088161843,0.12850234747374478,502.423146849762,4.7011271304777954e-05,0.03185560309345051,51.4024239032685,1.765248740441897,0.1868085733154759,0.06550154875643228,192,9516.173325061798,9622.199039459229
173,13.974252869414482,28.306778111072955,0.30906434951732836,0.004964359433525796,0.05115728338029353,0.0006253835921079198,0.05010772219019908,0.00010721089081479207,0.0017019286595261482,0.5220161372699716,0.002616614741571644,0.006588004959886365,0.00037005539533758894,0.005993527970314768,0.5989781480739849,822.3333992498387,2.0225078197437405e-06,0.32503840206954343,46.945889238945995,0.3507346261047591,0.22305915339610852,0.045757490560675115,190,8778.110183477402,10601.405250310898
362,10.208126868988558,54.73430392547867,0.26874833066196585,0.0005722860636272151,0.045524710840205984,0.0005523741772194603,0.14228544576905416,8.86487650869696e-05,4.320151593934116e-05,0.003602424794463907,0.03840592527286692,0.0001177571637680783,0.008085683677635874,0.006942288403264673,0.02257099387076817,13998.014579608565,0.00034973247272083996,0.15817560028418015,19.825700768942518,136.67925191498674,0.14842493496500905,0.25181197299379954,86,142.04953384399414,10887.5193297863
276,19.05091840227485,42.00306271062331,0.10460421426312375,0.00034943749153061614,0.00033041598202424775,0.00035777678864261066,0.05718722776004529,0.0008630575547321788,0.012547308772508276,1.2567715460951543,0.007286779001281564,0.019433027985424185,0.0004144666794428197,0.4649539933825772,0.0017559298009306094,28276.429237079978,1.8994939489668886e-06,0.01853041436020219,15.956546394829772,1.015541742648042,24.389829312107956,0.05551732784983137,9,0.11049008369445801,11036.727236032486
312,6.64182630617955,49.60666450696526,0.13434355778471554,0.032103626064732535,0.021744294251874154,0.0007029478678890126,0.123940446322645,3.794100447265818e-05,0.026976074818755885,0.06587473812076367,0.0015003754203113447,0.011110220116424615,0.0003367540578030013,0.3719678025769401,0.2391137946432717,339.3272089988764,9.207250497566089e-05,0.26590238744973776,31.63526072521906,0.420831364734731,0.16895329296844092,0.05551732784983137,195,10602.301820755005,11343.793578624725
114,17.138643329040313,48.38951055806702,0.16414858804708987,0.0003927035069312809,0.012400600373438547,0.0008725029132677809,0.03029783653694013,7.424022531472691e-05,0.025958354293186284,0.019354680538252168,8.476685450183834e-05,0.0007494183846054233,0.028207531339523768,0.001955802442896356,0.0030966282759066284,5018.968888059701,0.00035887953357879475,0.1530621381661839,55.948266672210124,0.34966476002809577,1.72120809325693,0.16430942850757438,184,7248.119824171066,11694.593281269073
113,11.69583450341557,31.265413366775526,0.21224439106298476,0.0009902739923669578,0.1267254464355379,0.031237783884836015,0.038678235312564424,0.002842418497943343,0.0010011014239354012,0.012090889316722081,0.01009210322935543,0.001732451699741035,0.0003446745056978715,0.0026757081556321666,0.1863395285114044,567.6383150402983,1.2195965134298521e-05,0.0569316813559051,17.867731776039683,0.366852229871987,37.49610469485451,0.045757490560675115,199,11695.57791519165,11910.012071609497
229,24.829127034157917,24.560505769282496,0.2729273042288622,0.0006697141493601843,0.07186768804869513,0.02111921090871554,0.12686263916040097,0.00508137789659413,0.01563628828962112,0.1345264295219249,0.00035326281798360356,0.00046180933387512604,0.00904258028586172,0.04800237788457188,0.0013137657402954234,384.4315839873442,0.00040160381515327127,0.0012448637763807738,40.683670393637385,0.41500750218586296,0.14111331889100157,0.06550154875643228,200,11911.131375312805,12144.214250802994
279,30.08254834599857,35.03131175514947,0.3113671459995141,0.06555733632051398,0.008295824031184043,0.006858740638021069,0.0648332060276125,0.01623540218577448,0.017935416599911568,1.0515069672100301,7.692767332515116e-05,0.04429017163574225,0.00043091642258953237,0.0006743967238929534,0.508343916706808,1546.0826301342,0.0012037410559500327,0.007274135104409955,35.40747522365914,0.3851801735428333,0.05852621391405177,0.038578905933551705,198,11344.787394046783,12893.125249147415
82,14.967460619284715,57.57857968748094,0.28747601113326143,0.008016247494192814,0.005878207082320957,0.0005666134084320447,0.08214055464926101,4.7085610692342264e-05,5.9658354370811155e-05,2.5936335933816883,0.0006251681110123985,0.0027117311329948857,0.07386610550737469,0.000724284418654364,0.1074154836197729,4565.439763128538,0.00023441445211304243,0.13717841617038157,32.64437276407947,94.53769409554594,11.807054023685632,0.11350927482751812,16,0.11069130897521973,13175.077256679535
397,9.241801733309615,43.99667193574065,0.2877859903716896,0.21418409232082655,0.036261090489607815,0.00011231808364799226,0.05920427273913235,0.0006747346655570644,0.01603414165054368,0.1653275637287194,9.855357358804649e-05,0.054779960847084246,0.0007171275993998762,0.0011340224106826929,0.17671190793903477,518.4569592636926,4.318660499207106e-05,0.22917874707596259,18.666423763118864,0.3792787778525861,0.13143974554172566,0.045757490560675115,201,12145.337524414062,13486.625247716904
99,20.903699105361177,16.520099348827646,0.29990590144940993,0.07618447690413689,0.003566275713868456,0.0005816418594088488,0.1240205378380361,0.00028431327614938435,0.00012832359759895072,0.6520462119154857,0.00012529724404037975,0.0019119103831406622,0.0014441262168967052,0.5083170788371905,0.0007464439919641163,5999.985146649054,0.00027487809197798403,0.1111884223859087,57.23442939772233,5.115859793251466,0.33682109285646766,0.14874165128092473,149,2530.4822311401367,14111.861501216888
378,12.489304199021612,52.61541790157898,0.3139532229889803,0.0005081736662475474,0.0009485016154057992,0.005562889426459807,0.03562318615130826,0.0002171938241097622,0.0003762245952759608,1.5038056242338451,0.0004974662566037515,0.0003199453942864801,0.00669804899801139,0.023667393204923243,0.1433795342933982,9328.198095487583,0.00031346900385285155,0.20436194043163053,18.786288184540584,1.1260196982362183,2.2824374724548337,0.27572413039921095,87,144.57879185676575,15499.62624502182
368,12.967920391701131,30.011567414485267,0.1793234442813504,0.0005005280363006658,0.1430164703255678,0.01519856053298285,0.061436408661828326,0.004810838002323222,0.02011635405035902,0.0034055792160158785,0.00013210585815624486,0.017395432454306393,0.007069096422839411,0.015536464380779142,0.01592315900875091,12150.964736920894,0.0014813871204234967,0.5880454197637899,15.727157336820868,0.44088044070566484,0.07974067895701377,0.12493873660829993,169,4289.673150062561,18094.306324481964
212,24.10626364366522,16.85002753824114,0.09147390755567207,0.0004915389921716717,0.0015352881497137638,0.03058657845644931,0.11851897098714137,0.0004895212388562466,0.022286265180219363,0.1938058500567871,0.0002672613582295252,0.0005573069455190731,0.00035630872707388586,0.0011957011475599649,0.494324556861976,3148.7646563498456,0.0008821644210088524,0.23351419229849885,17.02021725338036,3.2189847916287464,4.228692958073779,0.1337126609158051,205,14112.899008512497,18593.7632522583
317,27.430872477117298,52.09920498503729,0.26446731165168536,0.0005644878401274584,0.016274808872487466,0.02405164531598554,0.036604349348609955,0.00026263073854979003,0.029545645703228388,0.05641542558191509,0.003025626073073774,0.0001420915398363245,0.1192922862680818,0.0011005348773765688,0.1337027899211642,4484.489093188491,0.0009716865047081397,0.1752681124145534,31.531009041523774,18.737989718428214,0.7061735461742081,0.1337126609158051,202,12893.970880508423,21363.135250091553
230,28.74680639686571,14.744058472906822,0.3142876240049226,0.019886781976883375,0.1411546612508587,0.0009670479371172567,0.05175695840957818,0.0006096771506959882,5.675199946014552e-05,0.1469457592819208,0.00014589433948343787,0.020543961661019787,0.0037028292532216567,0.12492101057033737,0.0008111752458529397,4903.134699921488,0.0012474428612205578,0.4884554999069188,15.646550066973163,5.357331234213679,2.0536957174223183,0.1870866433571444,130,1386.7638721466064,21504.14324426651
377,12.967621454302593,25.513559902050766,0.18149099531243545,0.0011295219249387262,0.1397727625948091,0.00018142665335488427,0.041768274712084365,3.603304187485301e-05,0.00902268358826656,0.11518582570701293,0.004501178959926343,0.0006266401683836281,0.00036496176013817345,0.004809085847486423,0.002910866099305005,9758.817622559623,0.0010219360476025976,0.3647979663573538,34.460527492701786,0.35628113786598653,0.7805700746638305,0.22184874961635637,171,4460.331519126892,22124.084777593613
160,20.237260214255688,22.330096497565616,0.08460568833275309,0.0006438607851895999,0.06331517736680296,0.00019176745933595772,0.043121985915707005,0.0003665240573468149,3.650943627677871e-05,0.029741328618739998,8.567691244007296e-05,0.0036259194620842875,0.0008867533744508814,0.0027899779008954016,0.0020147621723779307,752.2932037355063,0.0005946250912686648,0.020038525265385992,18.476595021687874,0.4079604559737377,2.4899428862552058,0.1549019599857432,211,22125.103298425674,22477.031252145767
351,25.342261397540835,25.98240516539575,0.10876888831946606,0.0007628659377757549,0.004156319133194292,0.0016704075062290529,0.03419362536563849,0.00010146895887197928,0.02026287041028962,0.00758176791259907,0.0002691341597668779,0.007934922902353286,0.0004440707516257913,0.012805254717363813,0.40689873638150686,2299.641072182216,0.0011181113728633125,0.14236886020246192,15.829225132244487,0.4060941818505164,29.439758275253322,0.21112488422458325,208,18594.549764871597,22583.46816253662
328,10.874049483111026,43.2787335273609,0.28295539955325927,0.0004308997676300461,0.037376225621088964,0.0008638795672046068,0.07879377330889009,7.468586592324522e-05,0.0052427670688108795,0.20249400265666856,0.0031855815856998058,0.001687553174230589,0.0003371113840022748,0.15739854344498355,0.4576272473707554,556.5831466672787,2.700732157951303e-05,0.20780550299950373,53.54451849502532,6.336583176663256,12.389004880280263,0.1337126609158051,210,21504.879395008087,22903.612268209457
382,28.601485157758123,21.198070529545298,0.24679597551086754,0.019721093302458678,0.0010377217852155594,0.0002972319059764056,0.04699288112376379,0.0008305737091319702,0.019712562670214654,0.06577888430415421,0.002258817701219138,0.00016587124479765263,0.0003411034744035827,0.0028731071771986314,0.006158988980599201,1119.6544121734319,0.00013314579184110867,0.0008569275851842985,33.2885644399606,61.45933248846099,3.3706302573933,0.038578905933551705,214,22904.575085163116,22967.38805627823
372,6.472524727213343,56.964142415942305,0.1111209766211424,0.0007226071564776,0.07662783646914689,0.00032218473945323784,0.03664555648834027,0.0034969840587980943,0.001949675735872404,0.992721479059942,0.00013265950880343385,0.00017742342392905713,0.0010499067864461861,0.002169652083883769,0.16563829612124692,16272.2352415909,9.24416162673698e-05,0.013296384547123967,16.330086223374025,0.45301908050645084,0.12593582721683655,0.06550154875643228,215,22968.47423362732,23006.25917840004
293,13.71329800259821,21.73763540211441,0.07394216567367924,0.0007361641604489009,0.03709227105838782,0.0014944740375372567,0.13739851400323408,6.343014287271395e-05,0.003199841309608231,0.05393910937537326,9.419521039538673e-05,0.0001706609362868134,0.00412895742552642,0.0027512719976022456,0.0013245979607880531,1582.0244841918227,0.0006010077407104764,0.15422640487985806,28.745368526100208,0.6810428354759082,0.055905708220852286,0.22184874961635637,209,21364.092345237732,23702.858253479004
227,23.268307175973636,61.56131548674562,0.2037996402430673,0.18852047966699373,0.0007020416144000114,0.0001134736755442927,0.04534264576297142,0.0001424161055159002,0.0069287740984781115,1.8270535106944816,0.000521475340232329,0.0012387248095974063,0.014649415922654351,0.301300258833648,0.006461784645516336,9154.519775962099,0.0006563301264350817,0.15182611190897205,16.45877444583174,4.104975484744794,8.951761562773875,0.0809219076239261,23,0.11089420318603516,23746.83324956894
124,10.4362391928509,22.620329065566498,0.2916157016130098,0.0915491189009094,0.09067339436326136,0.00010740571610906905,0.06975181194606855,0.0002720631489018835,0.0004159809762943343,0.9926632283634953,0.0008944553811930838,0.011320829171756539,0.000352612626282676,0.00262756082672791,0.004286667235611667,5094.823012718941,0.0005263848199631177,0.04786735459050333,68.4064976821374,0.5776337557868213,0.13703744383880734,0.2006594505464183,218,23747.79930996895,24854.348252534866
324,6.747824179905703,17.300268971992,0.33852915611515133,0.00045947480339891453,0.005993896702389022,0.00427098590602932,0.08683387787002138,0.006934080100278547,0.016978770807521266,2.353485253694725,0.0044936178468268015,0.0069643543587138736,0.009518778481421306,0.0009265692922238505,0.01482265889120804,14624.754315281189,0.0009100379085007526,0.39962671199204663,25.478123675451748,0.36975598977453994,28.115645966352396,0.21112488422458325,197,11037.89778470993,25599.975262403488
185,7.463352224929653,32.02919010387277,0.2319943533077333,0.0003384981876552243,0.0021040530484495857,8.84494767299939e-05,0.0930409012152065,0.0004089886509773362,0.003295345347603829,0.015158094548359468,7.432486779803844e-05,0.0003141825450741903,0.0003744816033162472,0.0016448369701786952,0.14913387333367026,4504.463502193906,1.9348776288515774e-05,0.26504231339729584,18.85893088769847,9.16697645818954,0.1071570009871678,0.03621217265444471,217,23704.021916627884,31717.198261737823
310,28.288358298439487,20.074424206298144,0.20242071690607447,0.002762987404546119,0.00047672434401986455,0.006718153847810508,0.04905361868510673,0.0001555714252155407,0.024185064993039216,0.019765961016478584,0.002121664205954319,0.00018758425946570215,0.00033372963884492987,0.0011971662780526373,0.0024638717637646703,13778.138079200337,1.1944446857178265e-05,0.31912835140790674,22.840795876937143,57.35650518504368,0.19236940462151197,0.06550154875643228,219,24855.379238128662,38281.38516879082
235,28.9228967243241,54.25088155920575,0.21128763834369488,0.0006504906821458949,0.12950399696195325,7.945453519839652e-05,0.13183828768775183,3.930351751668196e-05,0.024610636607582788,0.13267659264410558,0.008824052217907472,0.00010048899500580288,0.0034645996083755674,0.0023946665772300395,0.13923940497589982,2325.1634822657097,9.905577412090063e-06,0.14035408129184107,71.02102531240035,2.0233923797014723,22.952154843375684,0.045757490560675115,222,38282.1980175972,41737.19124817848
150,15.58799228100597,16.70222487565534,0.2782737884250086,0.0004816445738592439,0.008403195894670467,0.00037728890634505585,0.048462178758006125,0.0002730291791431526,3.353105942196116e-05,0.28107019074531253,0.0001876628935365668,0.0003489729712359613,0.0004126713677534588,0.0024232223999305874,0.00233391385809928,4663.304825198504,0.0013856054315098268,0.1074018186823287,21.846888776300077,1.574371865131723,0.16765749315015044,0.09691001300805639,216,23007.102655887604,42453.18118143082
223,8.652138109745412,63.04120263259059,0.23061955627714587,0.015010182816279163,0.03919255973578564,0.00024102939253908012,0.11710022120539179,6.776724443267675e-05,0.015138058948768145,2.111827337643446,0.00022341502855457713,0.0003750505187312102,0.0004313783008765775,0.007417841748969099,0.002020025384574394,433.3897606914597,4.188949491177164e-06,0.1432879331525799,19.08390894240682,0.45960578770270183,1.968424911821164,0.06550154875643228,224,42454.0079638958,43260.23226976395
393,14.544416253876953,21.124034696417443,0.108972867149097,0.0008063073400100913,0.07093771828356393,9.571495668401301e-05,0.12747701218886068,0.01242262556928178,0.00034499800468614585,0.05813023883161436,0.0015081608888226255,0.037548633033036995,0.0003473364679417075,0.0013329308611564556,0.08091228095146069,46377.494182724455,0.00040432517564589635,0.013933847825752979,16.177529469608583,48.63638920059402,1.5507945299556691,0.15181088300860127,225,43261.16597342491,43312.00993061066
103,17.40838158472067,53.35957034083398,0.29508020234163573,0.0017718051511772788,0.02344407177638924,0.00044457151143199246,0.08682687465443531,0.00010606750376136174,0.021229374516181974,0.0857812622206999,0.0002097029294524123,0.0030506264691946734,0.0007727087591067575,0.005666119186515103,0.23233588855243958,1126.2026322100583,6.6131365689430136e-06,0.23427393340740385,17.469359760322078,0.5849641968019068,4.333934210073451,0.06550154875643228,223,41738.03669309616,43834.81317806244
